city_name,seismic_level,risk_percent
Jacksonville,3,54.03
Tulsa,5,33.63
Cleveland,4,19.30
Washington,3,66.87
San Jose,3,12.66
Oklahoma City,2,37.41
Philadelphia,5,70.04
Arlington,5,71.42
Houston,2,79.48
Seattle,2,91.45
Bakersfield,1,17.49
Irvine,3,70.58
Bakersfield,4,44.83
Indianapolis,3,49.92
Toledo,1,92.79
Tampa,3,19.39
Aurora,4,87.26
Stockton,1,71.45
Chicago,2,26.28
Minneapolis,1,28.15
Newark,1,87.17
Orlando,5,
San Francisco,3,50.59
Oklahoma City,4,81.13
Chula Vista,4,47.39
Toledo,4,
Oklahoma City,4,56.33
Tucson,4,25.78
Cleveland,5,90.28
Jacksonville,1,84.23
Arlington,2,70.28
St. Louis,4,80.86
Nashville,3,13.74
Lexington,3,42.85
Raleigh,3,54.39
Lincoln,4,
Raleigh,5,52.15
Nashville,1,90.17
Seattle,2,97.92
San Jose,3,
Philadelphia,5,
Irvine,5,29.92
Indianapolis,1,33.02
Philadelphia,5,98.83
Portland,3,
Virginia Beach,3,13.97
Phoenix,3,24.91
Milwaukee,5,82.85
Atlanta,5,35.05
Portland,1,33.52
Toledo,1,85.23
Jersey City,1,52.73
Long Beach,5,14.69
Virginia Beach,1,33.17
Wichita,1,72.80
Newark,1,82.33
Las Vegas,5,48.47
Laredo,3,29.33
Louisville,4,18.20
Columbus,3,98.27
Stockton,1,93.58
Chicago,3,32.79
Tucson,2,41.70
Aurora,3,58.09
Jacksonville,5,30.87
El Paso,5,16.12
Corpus Christi,2,89.05
Newark,1,81.83
Chicago,1,
Philadelphia,5,74.47
Memphis,3,
Los Angeles,1,19.50
Henderson,1,24.85
Aurora,1,46.13
Toledo,3,13.15
Chicago,4,59.19
Aurora,1,40.28
New York,1,31.06
Cincinnati,4,10.59
Toledo,5,67.94
Baltimore,1,73.43
Orlando,2,22.53
Fort Wayne,2,20.88
Portland,4,48.39
Aurora,2,55.55
Pittsburgh,3,65.99
Toledo,1,30.19
Honolulu,2,47.67
Plano,5,51.37
Kansas City,4,76.11
Philadelphia,5,14.64
Oklahoma City,4,72.61
Phoenix,4,27.47
Tulsa,3,13.36
Lincoln,2,32.67
Washington,2,44.40
Indianapolis,4,19.71
Phoenix,3,33.23
Saint Paul,4,92.90
Fresno,4,
Kansas City,4,13.94
Lexington,2,38.78
Fresno,2,63.62
Minneapolis,4,88.59
Tulsa,5,66.34
Detroit,3,40.71
Las Vegas,3,36.20
New York,4,31.32
Toledo,4,77.52
Las Vegas,3,84.79
New Orleans,4,94.31
Aurora,5,89.26
Chula Vista,4,85.23
Philadelphia,5,14.59
Saint Paul,4,
Saint Paul,4,78.89
Oklahoma City,4,53.65
Indianapolis,1,
Memphis,4,74.94
Miami,3,44.15
St. Petersburg,5,96.07
Greensboro,5,26.21
Chula Vista,3,98.09
Atlanta,1,
Omaha,2,47.19
Laredo,2,14.48
Phoenix,5,71.69
Aurora,2,26.33
Stockton,5,30.78
Santa Ana,3,50.50
Tampa,1,35.83
Albuquerque,1,28.37
Bakersfield,2,31.44
Cincinnati,4,41.89
Nashville,2,32.69
Washington,2,67.91
Sacramento,5,70.89
Colorado Springs,4,54.94
Houston,2,19.82
Virginia Beach,1,15.54
Fresno,4,
Denver,4,79.11
St. Louis,1,86.49
Austin,2,22.97
Newark,5,12.75
Seattle,3,
St. Louis,1,35.16
Memphis,2,77.47
Columbus,5,47.94
Washington,1,80.75
Kansas City,3,34.83
Seattle,4,80.72
Greensboro,3,93.31
Corpus Christi,1,86.43
Kansas City,2,
Cincinnati,3,43.60
Orlando,2,48.55
San Francisco,5,20.76
Dallas,4,
Philadelphia,3,
Fresno,4,55.42
Henderson,5,70.32
Boston,3,98.45
Greensboro,3,59.43
Jacksonville,3,91.70
Riverside,3,76.65
Los Angeles,2,
Nashville,2,35.66
Anaheim,1,
New Orleans,4,
Denver,5,
Portland,1,76.32
Newark,5,29.76
St. Petersburg,3,72.60
Baltimore,2,69.90
Charlotte,3,72.41
Santa Ana,1,85.71
Tulsa,2,93.34
Stockton,1,93.66
San Diego,1,52.72
Oakland,4,24.02
Denver,1,50.62
Denver,2,77.63
Lincoln,5,40.42
Bakersfield,4,
Wichita,2,22.28
San Diego,2,78.87
Lexington,5,26.78
St. Louis,2,90.46
Cincinnati,1,94.48
St. Louis,2,27.27
Stockton,4,47.23
El Paso,1,88.60
Lexington,4,31.39
Memphis,4,35.60
Baltimore,3,50.82
Cincinnati,2,
New York,4,
Cincinnati,4,37.06
Nashville,2,
Miami,5,92.86
Miami,5,26.06
Charlotte,5,51.00
San Antonio,2,99.79
Durham,4,
Fresno,3,92.10
Saint Paul,2,27.17
Anaheim,2,85.43
Anaheim,2,40.28
Sacramento,5,45.44
St. Louis,1,59.18
Tulsa,5,80.19
Orlando,1,59.08
Miami,1,44.14
Columbus,3,78.12
Denver,1,43.56
Atlanta,2,26.65
St. Louis,5,75.85
Phoenix,1,43.27
Milwaukee,3,63.21
Washington,4,68.66
Portland,5,59.84
Lexington,5,47.37
Los Angeles,2,57.97
Oklahoma City,2,83.05
Minneapolis,2,50.78
Oklahoma City,3,93.21
Jacksonville,4,23.91
Laredo,4,26.57
Boston,1,73.40
Atlanta,3,10.19
Aurora,2,21.26
Newark,3,34.36
Lexington,2,61.33
Omaha,3,
Phoenix,3,34.57
Saint Paul,5,47.89
Phoenix,3,65.21
Minneapolis,1,42.17
Raleigh,5,35.81
Portland,4,38.47
Arlington,3,33.94
Milwaukee,3,21.13
Atlanta,3,40.79
New Orleans,4,40.90
Fort Worth,3,77.35
Honolulu,4,36.21
Oakland,4,43.86
St. Petersburg,1,85.59
Wichita,1,
Laredo,5,67.07
Toledo,5,78.99
Fort Wayne,2,47.46
Oklahoma City,3,68.31
Seattle,4,
Tucson,3,
Newark,3,32.68
Washington,1,27.53
Philadelphia,3,73.81
Atlanta,3,93.93
Lincoln,5,31.14
Newark,5,28.86
Denver,3,76.65
Omaha,5,63.15
Saint Paul,1,90.76
Dallas,5,97.05
Kansas City,4,79.24
Tampa,4,32.50
Memphis,3,35.25
Tulsa,1,52.03
Corpus Christi,4,62.14
Oklahoma City,3,87.71
Milwaukee,5,29.30
Denver,4,53.21
Detroit,1,10.36
Honolulu,3,39.32
El Paso,4,61.54
Cincinnati,2,41.44
Oakland,3,35.83
Laredo,5,13.31
Louisville,3,
Arlington,4,28.34
Louisville,1,30.46
Jersey City,1,
Baltimore,2,19.41
Lincoln,2,
Portland,5,42.09
Plano,3,
Fresno,3,65.64
Tampa,1,25.53
Phoenix,3,38.44
Riverside,3,46.32
Columbus,1,39.21
Sacramento,4,
Sacramento,1,41.69
Riverside,5,76.63
Corpus Christi,3,
Toledo,5,
Bakersfield,2,41.96
Cincinnati,1,81.66
El Paso,3,
Chula Vista,2,62.35
Omaha,5,73.72
Anaheim,2,96.08
Charlotte,5,
Oakland,4,75.33
Raleigh,2,40.44
Las Vegas,2,81.27
Honolulu,3,43.55
Orlando,1,93.53
El Paso,3,58.99
Tampa,1,86.35
Wichita,4,16.71
Lexington,4,
Bakersfield,2,56.49
Columbus,5,31.57
Anchorage,4,84.18
Seattle,5,10.05
Arlington,1,44.00
Baltimore,3,49.61
Saint Paul,4,87.29
Phoenix,5,42.08
Los Angeles,4,53.12
Honolulu,3,45.40
Orlando,3,58.68
St. Petersburg,2,40.48
St. Petersburg,5,93.83
Chula Vista,3,96.35
Orlando,1,64.01
Oakland,1,56.67
Portland,1,
Albuquerque,1,79.78
Wichita,3,62.32
El Paso,5,16.14
Greensboro,2,91.35
Anchorage,4,64.13
Atlanta,1,63.04
Orlando,5,77.21
Toledo,1,
Nashville,1,
Jersey City,1,53.87
Bakersfield,5,72.30
Anchorage,5,34.08
Bakersfield,3,34.46
Denver,4,84.02
Baltimore,4,96.32
Las Vegas,2,75.92
Columbus,3,34.33
Baltimore,5,85.57
San Antonio,5,79.84
Chula Vista,4,97.01
Arlington,1,90.57
Fort Wayne,5,
Santa Ana,3,
Las Vegas,1,46.85
Washington,1,46.57
Indianapolis,4,
Aurora,2,25.84
Baltimore,4,
Philadelphia,4,56.52
Portland,1,98.01
Miami,2,
Aurora,2,61.92
Detroit,2,39.79
Tulsa,4,30.80
Fort Worth,1,
Lexington,5,
Seattle,4,82.84
Los Angeles,2,96.13
Plano,2,50.43
Raleigh,1,39.21
Santa Ana,2,12.10
Anchorage,5,35.17
Santa Ana,3,49.20
Atlanta,4,25.42
Aurora,1,90.25
Baltimore,3,47.67
Plano,2,35.59
Phoenix,1,36.87
Durham,2,43.26
Anaheim,3,17.76
Jersey City,4,
Cincinnati,2,25.54
Tulsa,2,16.41
San Francisco,1,12.94
Aurora,5,66.81
Detroit,5,72.33
Detroit,3,20.37
Milwaukee,1,56.88
Long Beach,1,81.95
Houston,1,94.20
Henderson,3,54.54
Long Beach,1,72.19
Bakersfield,2,
Irvine,4,40.75
Bakersfield,1,16.58
Cleveland,4,34.26
Arlington,4,55.87
Baltimore,1,45.28
St. Petersburg,2,14.83
Charlotte,4,67.80
Austin,5,30.65
Pittsburgh,5,26.15
Cleveland,5,
Tampa,1,87.30
Laredo,2,15.34
Seattle,2,67.53
Fort Worth,1,51.53
El Paso,5,76.75
Honolulu,4,25.56
Minneapolis,4,
Albuquerque,1,73.51
Detroit,4,56.96
Miami,2,20.75
Riverside,4,
Riverside,1,55.97
Seattle,2,
Tulsa,2,55.54
Raleigh,4,62.99
St. Louis,4,
Plano,5,92.41
Irvine,4,38.88
Irvine,5,17.36
Chula Vista,3,60.82
Chula Vista,5,11.10
Austin,2,46.24
Nashville,1,16.09
Tampa,1,96.31
Indianapolis,5,17.92
Memphis,2,49.79
St. Louis,5,73.14
Colorado Springs,5,39.63
New Orleans,2,90.54
Seattle,4,40.68
San Jose,2,58.99
Tulsa,5,32.39
St. Petersburg,2,18.63
Mesa,5,25.67
Lincoln,1,54.98
Minneapolis,4,65.40
Newark,5,76.90
Plano,2,39.86
Oakland,2,26.47
Philadelphia,1,84.25
Memphis,2,98.72
Durham,4,84.05
Houston,1,22.45
Denver,2,15.28
Los Angeles,2,69.67
Laredo,1,42.42
New Orleans,3,10.92
Minneapolis,1,
Oklahoma City,4,99.40
Chicago,3,17.21
Boston,4,88.68
Nashville,2,
Stockton,3,30.41
Chula Vista,5,58.02
Boston,3,88.15
St. Petersburg,4,40.37
Durham,5,69.00
Bakersfield,1,93.19
Houston,2,92.68
Milwaukee,2,80.95
Toledo,3,36.62
Louisville,4,75.63
Lincoln,1,21.00
Chula Vista,1,59.56
Las Vegas,4,88.47
Oklahoma City,4,91.56
El Paso,1,43.81
Dallas,1,78.51
Chicago,5,29.39
Plano,4,93.48
New York,3,10.77
Kansas City,2,10.98
Atlanta,1,93.20
Plano,4,
San Jose,4,25.12
Greensboro,2,61.10
Riverside,2,14.88
Phoenix,2,77.17
Tulsa,4,67.58
Corpus Christi,5,58.17
Minneapolis,2,36.34
Henderson,5,
Louisville,3,73.41
Santa Ana,1,
Memphis,2,90.85
Oklahoma City,3,72.88
Miami,1,91.83
Chicago,4,89.14
Detroit,3,74.55
Lincoln,5,99.92
Newark,1,84.60
Miami,4,
Henderson,2,63.22
San Francisco,5,66.61
Newark,2,82.25
Dallas,5,64.13
Long Beach,3,68.42
Lexington,2,
Cleveland,1,32.85
Mesa,2,86.66
San Jose,5,89.24
Phoenix,2,66.60
Fort Wayne,3,76.78
Chicago,1,32.19
Newark,3,74.02
Tulsa,3,38.10
Pittsburgh,5,88.11
Lincoln,1,31.33
Irvine,2,52.69
Washington,1,97.29
Honolulu,5,
Dallas,5,83.19
Irvine,3,55.42
Atlanta,3,
Philadelphia,3,59.21
Stockton,2,
Wichita,1,71.49
Newark,1,39.87
Long Beach,3,64.42
Washington,1,88.04
Omaha,5,22.42
Las Vegas,2,
Denver,4,40.95
Arlington,5,86.18
Philadelphia,3,85.45
Santa Ana,3,28.30
San Francisco,2,80.37
Raleigh,4,54.89
Portland,3,14.35
Dallas,4,27.38
Omaha,4,82.70
Oakland,1,55.49
Baltimore,3,34.25
Omaha,2,34.98
Cincinnati,5,78.73
Laredo,4,20.52
Philadelphia,5,37.33
Washington,3,94.44
Chula Vista,4,84.23
Aurora,3,
Sacramento,2,
Chula Vista,3,12.99
Honolulu,3,78.82
Mesa,4,75.52
Cincinnati,5,50.63
Fort Wayne,2,24.89
Phoenix,3,90.77
Tulsa,1,69.54
Anaheim,3,94.95
Long Beach,1,78.19
Lincoln,5,16.59
San Jose,3,45.59
Toledo,1,54.79
Virginia Beach,3,
Arlington,2,32.63
Tucson,5,44.09
Albuquerque,4,35.34
Raleigh,1,98.57
Fort Worth,5,37.06
Fresno,3,73.30
Jacksonville,1,36.73
Houston,2,68.30
Arlington,3,57.91
Saint Paul,4,20.30
Jacksonville,3,86.39
Honolulu,1,
Greensboro,1,79.62
Milwaukee,2,87.79
Washington,4,46.53
Miami,3,91.72
Omaha,4,27.23
Las Vegas,1,
Oklahoma City,3,52.80
Cleveland,1,60.35
Oklahoma City,4,
Tucson,2,18.55
Milwaukee,3,48.11
New Orleans,3,18.03
Cincinnati,4,13.33
Portland,1,29.84
Wichita,1,81.80
Jacksonville,3,51.06
Newark,5,62.83
Memphis,4,15.85
Lincoln,2,
Lincoln,1,72.38
Newark,2,39.89
El Paso,4,11.89
Greensboro,3,40.02
Raleigh,2,23.32
Kansas City,2,86.07
Riverside,5,
Sacramento,5,80.43
Chicago,4,31.93
Kansas City,2,96.70
Honolulu,1,13.81
Louisville,2,36.74
Oakland,2,30.03
Stockton,1,10.51
Detroit,5,32.97
Fort Wayne,4,36.03
Columbus,2,79.37
Long Beach,1,83.66
Orlando,5,22.49
Stockton,3,80.16
Anchorage,2,94.16
Honolulu,4,71.87
Wichita,1,33.21
Philadelphia,4,47.50
El Paso,2,41.84
Atlanta,2,10.22
Denver,3,95.37
Oakland,1,71.19
Phoenix,5,36.83
New York,1,
Wichita,4,31.14
New Orleans,3,75.08
Henderson,2,83.74
Cleveland,2,72.25
Henderson,5,12.17
Cincinnati,3,64.88
Indianapolis,1,35.17
Raleigh,2,
Omaha,5,23.69
Oklahoma City,4,85.54
Cincinnati,1,44.83
Tucson,1,25.91
San Antonio,5,71.35
Lincoln,5,
Plano,3,
Milwaukee,1,95.32
Miami,1,22.54
Greensboro,3,87.37
Anaheim,3,51.69
Santa Ana,4,61.73
Denver,3,39.47
Columbus,3,83.63
Memphis,4,47.90
New Orleans,4,79.71
Philadelphia,1,36.08
Phoenix,1,74.26
Arlington,1,24.48
Fresno,3,33.75
Lexington,4,37.84
Long Beach,2,35.04
Laredo,5,38.34
Irvine,1,83.49
St. Louis,5,27.65
Wichita,3,21.09
Cleveland,4,10.65
Austin,3,
El Paso,1,58.95
Dallas,3,13.26
Henderson,4,10.16
Seattle,2,82.19
Durham,5,27.61
Plano,5,43.86
Charlotte,5,30.94
San Jose,3,
Milwaukee,5,35.33
Lexington,3,28.70
St. Louis,1,33.01
St. Louis,5,
Stockton,4,
Kansas City,3,41.17
St. Louis,2,31.77
Henderson,1,46.97
Las Vegas,1,
Los Angeles,5,
Fort Wayne,3,54.56
Baltimore,3,70.62
Jacksonville,2,67.77
Minneapolis,1,30.99
Stockton,1,14.23
Honolulu,4,65.80
St. Petersburg,3,34.24
Chula Vista,2,16.76
San Francisco,2,80.56
Colorado Springs,3,55.93
Denver,5,96.19
San Jose,2,
Nashville,4,15.02
Cleveland,4,87.92
San Diego,5,31.90
Chicago,1,97.79
Kansas City,2,27.95
Omaha,3,19.28
Nashville,3,31.88
Albuquerque,3,64.33
San Diego,2,64.80
Durham,3,48.83
Tampa,3,58.00
Newark,3,72.25
Austin,4,77.76
Sacramento,5,28.58
Jersey City,1,28.39
Miami,3,52.03
El Paso,1,34.26
Phoenix,1,70.02
Durham,4,34.26
Cleveland,2,74.69
Lexington,5,71.59
Henderson,3,10.86
Corpus Christi,4,58.87
Kansas City,5,13.24
Newark,2,57.09
El Paso,4,66.71
Stockton,3,
Albuquerque,1,69.36
Oklahoma City,5,
Nashville,3,49.41
Albuquerque,5,40.30
Greensboro,2,50.59
Chicago,4,40.93
Washington,2,60.50
Seattle,3,73.31
Tulsa,1,39.90
Lexington,5,51.47
Las Vegas,3,56.22
Fresno,2,33.52
San Diego,5,74.56
Anchorage,1,48.50
Arlington,1,30.41
Miami,1,83.44
Cleveland,5,
Stockton,4,
Tulsa,2,33.80
Baltimore,4,57.38
Toledo,1,39.51
Durham,4,45.92
Oakland,3,28.78
Columbus,1,24.14
Virginia Beach,1,92.59
Houston,1,47.00
Los Angeles,5,
Pittsburgh,3,80.99
Raleigh,1,42.50
Long Beach,3,97.73
Memphis,5,77.00
New York,4,39.04
Columbus,5,48.28
Saint Paul,2,54.14
Dallas,3,32.16
Newark,2,52.20
Plano,4,63.69
Portland,3,46.99
Oakland,4,88.51
Baltimore,5,64.23
Aurora,3,24.59
Laredo,4,
Miami,3,81.74
Indianapolis,2,91.45
San Francisco,3,29.73
Anaheim,2,70.96
Orlando,4,17.42
Chicago,4,85.98
Tucson,3,21.40
Louisville,3,
Greensboro,5,42.53
Seattle,4,27.68
Colorado Springs,3,13.75
San Diego,2,57.56
Oklahoma City,5,75.47
Colorado Springs,2,
Sacramento,1,94.35
Cleveland,5,20.21
Columbus,3,45.16
Fort Wayne,5,22.15
Newark,4,79.78
Orlando,5,
Jacksonville,1,91.87
Denver,5,89.07
Newark,1,82.93
Minneapolis,5,82.71
Orlando,3,29.30
Newark,3,39.05
Miami,5,94.55
Albuquerque,5,58.25
Seattle,1,91.96
Newark,5,83.34
Mesa,2,68.78
Cleveland,2,76.39
Columbus,3,69.80
Jersey City,5,61.73
St. Louis,2,73.54
Memphis,4,37.36
St. Petersburg,1,22.33
Santa Ana,3,
Long Beach,4,90.84
Milwaukee,5,79.68
Cincinnati,1,95.09
Long Beach,5,39.23
Long Beach,1,91.15
Arlington,2,
Fort Worth,2,18.52
Minneapolis,3,26.58
Cincinnati,2,33.53
Fort Worth,1,12.89
Baltimore,2,81.30
Sacramento,4,13.12
Boston,4,39.97
Toledo,4,54.12
Oklahoma City,4,19.13
Fort Wayne,4,81.09
Minneapolis,5,24.62
Miami,2,51.37
Austin,5,40.76
Phoenix,3,65.80
Arlington,2,65.85
Tulsa,2,90.37
Charlotte,2,24.82
Toledo,2,35.53
Philadelphia,3,94.62
San Jose,1,37.87
El Paso,4,80.42
Pittsburgh,1,67.49
Albuquerque,1,37.17
Jersey City,1,57.10
Aurora,5,50.04
Fort Wayne,1,81.74
Arlington,4,39.36
Riverside,2,
Albuquerque,5,27.23
Denver,1,
Laredo,2,38.38
Oklahoma City,3,18.10
Henderson,4,95.15
Sacramento,2,93.22
Dallas,1,35.54
Phoenix,3,27.94
Minneapolis,4,56.35
Santa Ana,1,71.50
Wichita,1,36.10
Chicago,3,14.61
Houston,4,
Colorado Springs,2,60.09
Washington,3,31.49
Plano,3,62.75
Long Beach,5,46.81
Corpus Christi,3,26.25
Detroit,2,60.34
Portland,1,47.87
St. Louis,2,93.78
Lincoln,1,96.62
Louisville,2,
New Orleans,4,82.04
Colorado Springs,2,11.49
Lincoln,4,
Santa Ana,4,62.91
Los Angeles,4,56.39
Fresno,3,38.74
St. Petersburg,4,25.18
Mesa,3,35.68
Indianapolis,3,24.91
St. Louis,3,68.47
Washington,5,56.28
Greensboro,2,44.12
Washington,4,70.92
Long Beach,1,98.68
Chula Vista,2,29.30
Saint Paul,5,85.23
El Paso,4,21.20
Durham,4,66.61
Saint Paul,5,66.65
Nashville,1,12.62
Virginia Beach,2,19.26
El Paso,2,
Arlington,5,33.10
Corpus Christi,2,39.53
Honolulu,3,39.17
Oklahoma City,5,
Orlando,5,72.85
Memphis,3,85.09
San Francisco,3,14.04
Cleveland,5,94.05
Jersey City,1,95.32
Irvine,5,63.01
Raleigh,5,46.73
Philadelphia,2,62.95
Cleveland,3,37.95
New York,1,29.06
Arlington,5,83.69
Boston,1,30.05
Boston,5,12.99
El Paso,2,90.75
Lincoln,3,11.40
Columbus,4,38.27
Arlington,2,32.26
St. Petersburg,5,18.48
Boston,5,26.47
San Francisco,1,54.27
Henderson,4,46.67
Las Vegas,3,49.07
Oklahoma City,5,56.57
Oklahoma City,4,81.66
Cincinnati,2,15.87
Pittsburgh,1,88.95
Los Angeles,2,94.41
Jacksonville,5,39.90
Honolulu,1,
Los Angeles,5,93.55
Houston,4,37.69
Phoenix,3,88.52
Plano,3,49.69
Minneapolis,1,72.83
Long Beach,2,61.73
Newark,5,76.87
Oklahoma City,5,
Portland,1,72.03
Phoenix,4,24.33
Seattle,5,21.72
Denver,5,38.42
El Paso,2,47.15
Cleveland,2,70.87
Sacramento,3,
Philadelphia,2,30.29
Houston,1,20.11
Atlanta,5,74.09
Columbus,5,39.00
Miami,5,88.23
San Diego,1,12.84
Boston,1,64.98
Seattle,4,20.56
Las Vegas,4,71.50
Jersey City,5,26.74
Milwaukee,3,29.94
Irvine,3,28.67
St. Petersburg,2,48.83
Denver,3,71.18
Minneapolis,2,65.03
Indianapolis,4,57.18
Charlotte,2,23.25
Jersey City,5,27.70
Omaha,1,66.94
Oklahoma City,4,95.73
Stockton,4,65.75
Seattle,4,11.44
Albuquerque,5,79.92
New York,2,71.77
Louisville,2,63.56
Anaheim,5,54.17
Charlotte,4,58.42
Colorado Springs,2,14.18
Jersey City,1,69.36
Raleigh,4,31.12
Miami,5,75.42
Fort Wayne,5,17.87
Cleveland,4,
Corpus Christi,4,84.19
Pittsburgh,1,41.48
Fresno,2,91.27
Mesa,4,50.62
Atlanta,1,70.40
Omaha,4,83.39
New York,2,25.93
Plano,3,23.52
Boston,5,73.08
Atlanta,4,
Newark,2,80.00
Columbus,2,16.91
San Jose,4,74.21
Baltimore,5,80.57
Charlotte,1,91.03
St. Louis,1,42.25
Durham,5,17.05
Jersey City,3,98.80
Milwaukee,1,74.27
El Paso,4,70.12
Los Angeles,2,96.39
Arlington,4,41.64
Henderson,1,43.95
Memphis,2,66.04
Las Vegas,4,29.55
St. Louis,2,
Austin,2,21.37
Philadelphia,4,22.92
Chicago,1,12.73
Laredo,5,90.22
Cleveland,3,86.40
Oakland,4,45.91
Charlotte,1,52.96
St. Louis,3,44.98
Fort Wayne,2,
Tucson,5,45.90
Los Angeles,5,84.67
Lexington,5,79.76
Oakland,5,59.24
St. Petersburg,3,37.95
Stockton,4,82.96
Cleveland,2,23.47
Oklahoma City,5,43.79
Louisville,5,70.27
Columbus,3,39.20
Los Angeles,5,66.05
Houston,5,23.50
Las Vegas,1,48.19
Lincoln,4,86.22
Henderson,5,39.84
Aurora,4,76.50
Memphis,1,27.90
Honolulu,1,19.37
Los Angeles,4,32.48
Durham,5,
Oklahoma City,2,24.07
Orlando,5,21.80
El Paso,4,34.71
Toledo,2,75.31
Anaheim,4,77.12
Orlando,4,77.20
San Jose,1,37.29
Cincinnati,5,33.85
Omaha,1,86.76
Atlanta,2,31.40
Phoenix,4,92.59
Cleveland,1,50.25
Columbus,3,63.94
Boston,5,88.60
Stockton,5,89.86
Boston,5,78.28
Bakersfield,4,76.43
Los Angeles,2,38.54
Lincoln,3,64.67
Colorado Springs,4,94.51
Seattle,5,52.79
Aurora,5,15.77
Minneapolis,3,90.45
New Orleans,4,
Boston,2,62.77
Raleigh,5,
St. Petersburg,2,65.37
St. Louis,5,30.63
Seattle,1,55.91
St. Louis,2,
Albuquerque,4,54.86
Denver,2,37.55
Orlando,1,91.83
Pittsburgh,1,91.03
Colorado Springs,5,13.83
Phoenix,1,76.59
Washington,3,51.89
Baltimore,5,35.38
Corpus Christi,5,87.15
Virginia Beach,3,63.58
Fort Wayne,4,
Corpus Christi,4,70.67
Henderson,2,
Orlando,3,27.95
Virginia Beach,4,16.95
Baltimore,4,90.02
St. Louis,2,33.00
Los Angeles,5,24.07
Miami,5,90.79
Houston,4,84.05
Corpus Christi,5,80.33
Durham,1,
Orlando,4,
Minneapolis,3,
Irvine,3,51.02
Irvine,5,26.52
Chula Vista,5,19.29
Cincinnati,1,46.45
Houston,1,48.42
Henderson,4,62.10
Phoenix,3,23.52
Orlando,5,32.46
Chula Vista,1,79.56
Los Angeles,4,33.27
Riverside,5,70.05
Las Vegas,5,68.78
Newark,4,29.00
Henderson,5,26.59
Greensboro,2,48.56
Pittsburgh,4,30.21
St. Louis,1,83.33
Phoenix,1,36.67
Los Angeles,3,54.49
Baltimore,3,
Denver,1,95.35
Charlotte,1,74.27
Oklahoma City,2,60.71
Anaheim,2,81.03
Omaha,4,
Anaheim,5,78.76
Plano,1,47.99
Houston,1,88.25
Detroit,4,93.99
Tucson,1,39.92
Miami,1,48.83
Philadelphia,5,77.73
Houston,5,58.55
Plano,5,
Santa Ana,5,40.66
Oakland,1,18.90
San Francisco,1,
Wichita,5,40.57
Cleveland,1,29.71
Houston,1,91.13
Durham,3,99.42
Kansas City,2,89.50
San Jose,5,92.67
Cleveland,1,19.84
Jacksonville,3,58.53
Houston,5,95.26
Omaha,2,33.38
Wichita,3,79.57
Honolulu,4,98.07
Jacksonville,3,63.78
Las Vegas,2,
Durham,2,94.67
Honolulu,4,81.44
El Paso,2,90.46
Fresno,4,79.42
Pittsburgh,2,44.34
San Francisco,3,81.61
Cincinnati,2,91.92
Washington,4,85.64
Bakersfield,3,58.93
Nashville,5,49.88
Anaheim,3,11.74
New York,2,91.76
Memphis,4,66.96
Kansas City,5,39.62
Portland,1,67.16
Colorado Springs,5,35.28
Colorado Springs,1,83.93
Honolulu,1,81.27
Tampa,1,52.48
Arlington,1,83.34
Minneapolis,4,40.75
Laredo,1,76.09
Austin,4,95.91
Newark,4,91.07
Anaheim,1,44.73
New York,4,45.48
St. Louis,2,62.89
Columbus,5,92.45
Memphis,2,12.27
Detroit,4,72.07
Chula Vista,5,
San Francisco,4,38.39
San Francisco,5,51.53
Stockton,3,60.03
New Orleans,5,
Lexington,5,64.31
Anchorage,3,45.35
Austin,2,43.33
Nashville,1,
Chula Vista,1,
Miami,1,40.05
Columbus,2,95.73
Arlington,2,34.96
Jersey City,1,22.82
Baltimore,4,84.17
New York,2,
Lincoln,2,55.49
Fort Worth,3,71.36
San Antonio,4,20.61
Riverside,5,86.58
Santa Ana,3,25.06
Fort Wayne,1,35.31
Philadelphia,1,44.02
New York,5,69.75
Tampa,1,33.94
Greensboro,2,48.86
Stockton,5,20.63
Fresno,3,37.82
Cincinnati,4,
Lexington,5,32.34
Jacksonville,2,55.11
Fort Worth,5,47.55
El Paso,3,93.63
Cincinnati,4,29.95
Fort Worth,4,25.66
Nashville,4,
Cincinnati,5,33.38
Austin,4,98.01
Honolulu,3,
Fresno,2,64.58
New Orleans,2,63.24
Denver,4,37.95
Cincinnati,4,57.83
Durham,4,82.05
San Jose,4,89.47
Colorado Springs,5,94.22
Virginia Beach,2,
Louisville,4,97.94
Omaha,2,37.12
Raleigh,3,33.48
Newark,5,60.01
Las Vegas,1,70.37
Jacksonville,5,97.55
Boston,2,
St. Louis,2,38.31
Philadelphia,2,
Fort Wayne,3,23.44
Pittsburgh,4,83.59
Miami,2,71.33
Colorado Springs,1,11.33
Omaha,5,61.42
Tulsa,1,51.95
Boston,4,93.70
Louisville,4,95.02
Chicago,5,81.30
Durham,4,95.44
Cincinnati,3,94.46
Laredo,2,20.07
Orlando,4,30.45
Riverside,3,37.47
San Francisco,5,34.96
Miami,5,23.66
Laredo,2,53.86
Wichita,4,79.15
Seattle,4,76.14
Anchorage,1,87.66
Dallas,2,61.06
Jacksonville,4,
Las Vegas,5,32.11
Denver,5,92.37
Cleveland,2,71.21
St. Petersburg,2,43.75
Houston,2,40.81
Dallas,1,90.42
Lincoln,4,26.78
San Jose,1,90.94
Stockton,3,86.13
Tulsa,4,96.39
Arlington,2,10.25
